gen,best_err_so_far,Ua_suc_ref,Ua_dis_ref,Ua_amb,A_tot,A_dis,V_IC,alpha_loss,W_dot_loss_ref,alpha_fric_tot,m_dot_oil_ref,Ua_suc_oil_ref
120,0.18418210631329182,29.9983558398704,10.589328959179253,1.4244245484562426,2.792991402502078e-07,5.10839375649227e-05,2.8214628591964007e-05,0.25669233771748656,66.30811125358026,903.4220348398035,0.0001216807681646293,29.23824358178987
130,0.18418210631329182,29.9983558398704,10.589328959179253,1.4244245484562426,2.792991402502078e-07,5.10839375649227e-05,2.8214628591964007e-05,0.25669233771748656,66.30811125358026,903.4220348398035,0.0001216807681646293,29.23824358178987
140,0.18418210631329182,29.9983558398704,10.589328959179253,1.4244245484562426,2.792991402502078e-07,5.10839375649227e-05,2.8214628591964007e-05,0.25669233771748656,66.30811125358026,903.4220348398035,0.0001216807681646293,29.23824358178987
150,0.18418210631329182,29.9983558398704,10.589328959179253,1.4244245484562426,2.792991402502078e-07,5.10839375649227e-05,2.8214628591964007e-05,0.25669233771748656,66.30811125358026,903.4220348398035,0.0001216807681646293,29.23824358178987
160,0.18293966675360657,29.9983558398704,10.589328959179253,2.869242042957148,2.792991402502078e-07,0.0001834898755927366,2.8214628591964007e-05,0.27900710859389094,52.85946277426767,903.4220348398035,6.802008277983839e-05,29.23824358178987
170,0.18293966675360657,29.9983558398704,10.589328959179253,2.869242042957148,2.792991402502078e-07,0.0001834898755927366,2.8214628591964007e-05,0.27900710859389094,52.85946277426767,903.4220348398035,6.802008277983839e-05,29.23824358178987
180,0.18293966675360657,29.9983558398704,10.589328959179253,2.869242042957148,2.792991402502078e-07,0.0001834898755927366,2.8214628591964007e-05,0.27900710859389094,52.85946277426767,903.4220348398035,6.802008277983839e-05,29.23824358178987
190,0.18293966675360657,29.9983558398704,10.589328959179253,2.869242042957148,2.792991402502078e-07,0.0001834898755927366,2.8214628591964007e-05,0.27900710859389094,52.85946277426767,903.4220348398035,6.802008277983839e-05,29.23824358178987
200,0.18275174837890543,29.9983558398704,10.589328959179253,2.869242042957148,2.792991402502078e-07,0.0005353118658438184,2.814624034430962e-05,0.27900710859389094,50.244660587181926,1117.5501893740297,5.9085051586101304e-05,28.03638373353999
210,0.18275174837890543,29.9983558398704,10.589328959179253,2.869242042957148,2.792991402502078e-07,0.0005353118658438184,2.814624034430962e-05,0.27900710859389094,50.244660587181926,1117.5501893740297,5.9085051586101304e-05,28.03638373353999
220,0.18275174837890543,29.9983558398704,10.589328959179253,2.869242042957148,2.792991402502078e-07,0.0005353118658438184,2.814624034430962e-05,0.27900710859389094,50.244660587181926,1117.5501893740297,5.9085051586101304e-05,28.03638373353999
230,0.1821313786402479,29.9983558398704,10.589328959179253,0.8496647539006031,2.792991402502078e-07,0.0005353118658438184,2.814624034430962e-05,0.27900710859389094,50.244660587181926,1117.3377357676677,6.46195885756917e-05,9.005551256223676
240,0.1821313786402479,29.9983558398704,10.589328959179253,0.8496647539006031,2.792991402502078e-07,0.0005353118658438184,2.814624034430962e-05,0.27900710859389094,50.244660587181926,1117.3377357676677,6.46195885756917e-05,9.005551256223676
250,0.1821313786402479,29.9983558398704,10.589328959179253,0.8496647539006031,2.792991402502078e-07,0.0005353118658438184,2.814624034430962e-05,0.27900710859389094,50.244660587181926,1117.3377357676677,6.46195885756917e-05,9.005551256223676
