Ua_suc_ref,Ua_dis_ref,Ua_amb,A_tot,A_dis,V_IC,alpha_loss,W_dot_loss_ref,f_ref,T_ref,m_dot_ref,m_dot_ref_definition,oil,refrigerant,model,error_sum_sq,n_train,n_points_total,use_Tdis,Tdis_norm_K,seed,population,elite_frac,random_keep_prob,mutation_prob_param,generations,n_jobs,log_uniform_params
20.680744691280623,8.449485741392254,2.493914658841312,5.783531194338985e-09,1.3381136066621279e-05,2.9935792569948206e-05,0.27606589756510963,13.811501542153959,50.0,273.15,0.01588806183458139,"rho_sat(T=273.15K,Q=1)*V_h_geo*f_ref",LPG68,PROPANE,original,0.05929958157769328,20,61,True,50.0,1,20,0.2,0.1,0.2,10,10,"A_tot,A_dis"
